#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
Genome/South_Africa_GCA_015858325.fna	DACRHH010000025.1	866	1303	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858325.fna	DACRHH010000026.1	866	1280	+	aac(6')-Iaa_1	1-415/438	===============	0/0	94.75	96.14	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858325.fna	DACRHH010000027.1	866	1277	+	aac(6')-Iaa_1	1-413/438	========/======	1/1	94.06	96.13	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858345.fna	DACRHJ010000001.1	608432	608869	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858345.fna	DACRHJ010000027.1	4793	5230	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858425.fna	DACRHO010000001.1	770003	770440	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858425.fna	DACRHO010000037.1	11497	11934	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858465.fna	DACRHQ010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858465.fna	DACRHQ010000025.1	20828	21265	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858525.fna	DACRHI010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858525.fna	DACRHI010000028.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858565.fna	DACRHL010000001.1	293267	293704	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858565.fna	DACRHL010000027.1	12240	12677	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858585.fna	DACRHP010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858585.fna	DACRHP010000028.1	7835	8272	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858665.fna	DACRHM010000001.1	608432	608869	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858665.fna	DACRHM010000035.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858675.fna	DACRHN010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858675.fna	DACRHN010000028.1	10490	10927	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858765.fna	DACRHK010000001.1	770028	770465	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858765.fna	DACRHK010000037.1	383	820	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858845.fna	DACRIA010000001.1	770003	770440	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858845.fna	DACRIA010000037.1	3775	4212	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015859065.fna	DACRHW010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015859065.fna	DACRHW010000027.1	1785	2222	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015860085.fna	DACRIC010000001.1	290864	291301	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015860085.fna	DACRIC010000038.1	1058	1495	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Taiwan_GCA_010253615.fna	DAAPZG010000001.1	812851	813288	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Taiwan_GCA_010254655.fna	DAAQBF010000001.1	815095	815532	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000001.1	815095	815532	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000011.1	7202	8062	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000011.1	14192	15438	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000011.1	24789	25655	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000011.1	26133	26934	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000011.1	27017	27490	-	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	dfrA1	Trimethoprim
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000022.1	5044	5904	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000022.1	45838	46311	+	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	dfrA1	Trimethoprim
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000022.1	46394	47195	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000022.1	47673	48539	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
Genome/Taiwan_GCA_010254835.fna	DAAQAY010000022.1	57890	59136	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/Taiwan_GCA_010255195.fna	DAAQBQ010000001.1	815095	815532	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Taiwan_GCA_010255295.fna	DAAQBV010000001.1	815095	815532	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015123095.fna	AAWVPB010000001.1	162121	162558	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015123095.fna	AAWVPB010000034.1	3903	4763	+	blaTEM-1D_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AF188200	blaTEM-1D	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/United_Kingdom_GCA_015123095.fna	AAWVPB010000043.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015123095.fna	AAWVPB010000046.1	3943	4803	+	blaTEM-1D_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AF188200	blaTEM-1D	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/United_Kingdom_GCA_015123275.fna	AAWVOH010000001.1	293263	293700	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015123275.fna	AAWVOH010000032.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015127605.fna	AAWVUY010000001.1	293267	293704	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015127605.fna	AAWVUY010000043.1	11142	11579	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015127645.fna	AAWVVA010000001.1	162151	162588	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015127645.fna	AAWVVA010000040.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015127805.fna	AAWVVL010000001.1	293263	293700	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015127805.fna	AAWVVL010000044.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015128595.fna	AAWVWU010000004.1	44035	44472	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015128595.fna	AAWVWU010000040.1	7815	8252	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015128665.fna	AAWVWY010000004.1	162383	162820	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015128665.fna	AAWVWY010000037.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015129935.fna	AAWWOC010000006.1	44059	44496	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015129935.fna	AAWWOC010000036.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015130975.fna	AAWWOS010000001.1	293267	293704	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015130975.fna	AAWWOS010000042.1	20599	21036	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131295.fna	AAWWPG010000002.1	293263	293700	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131295.fna	AAWWPG010000036.1	41070	41507	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131315.fna	AAWWPJ010000001.1	128995	129432	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131315.fna	AAWWPJ010000024.1	32952	33812	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/United_Kingdom_GCA_015131315.fna	AAWWPJ010000024.1	34651	35897	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/United_Kingdom_GCA_015131315.fna	AAWWPJ010000039.1	22983	23420	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131315.fna	AAWWPJ010000041.1	9570	10430	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/United_Kingdom_GCA_015131315.fna	AAWWPJ010000042.1	732	1978	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/United_Kingdom_GCA_015131435.fna	AAWWPS010000003.1	44035	44472	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131435.fna	AAWWPS010000046.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131575.fna	AAWWPU010000002.1	162087	162524	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131575.fna	AAWWPU010000044.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131615.fna	AAWWQB010000005.1	56449	56886	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131615.fna	AAWWQB010000036.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131675.fna	AAWWPZ010000003.1	149684	150121	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131675.fna	AAWWPZ010000040.1	31604	32041	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131735.fna	AAWWQA010000001.1	162538	162975	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131735.fna	AAWWQA010000036.1	25589	26026	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131835.fna	AAWWRA010000003.1	44035	44472	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131835.fna	AAWWRA010000046.1	5435	5872	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131995.fna	AAWWQM010000004.1	56477	56914	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015131995.fna	AAWWQM010000036.1	44290	44727	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015132775.fna	AAWWSM010000003.1	162382	162819	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015132775.fna	AAWWSM010000038.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015133115.fna	AAWWSS010000004.1	56469	56906	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015133115.fna	AAWWSS010000043.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015133555.fna	AAWWTU010000003.1	162707	163144	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015133555.fna	AAWWTU010000042.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015170025.fna	AAWVXQ010000002.1	162130	162567	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015170025.fna	AAWVXQ010000038.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015170195.fna	AAWVXS010000006.1	44035	44472	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_015170195.fna	AAWVXS010000041.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_017235175.fna	AAZHHD010000003.1	51155	51592	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_017235175.fna	AAZHHD010000041.1	7476	9099	+	mcr-1.1_1	3-1626/1626	===============	0/0	99.88	100.00	resfinder	KP347127	mcr-1.1	Colistin
Genome/United_Kingdom_GCA_017235175.fna	AAZHHD010000070.1	13261	13698	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_017235175.fna	AAZHHD010000072.1	5012	6635	+	mcr-1.1_1	3-1626/1626	===============	0/0	99.88	100.00	resfinder	KP347127	mcr-1.1	Colistin
Genome/United_Kingdom_GCA_019475725.fna	ABBQEB010000001.1	56448	56885	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019475725.fna	ABBQEB010000044.1	18440	18877	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019476025.fna	ABBQEQ010000001.1	293266	293703	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019476025.fna	ABBQEQ010000033.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019476805.fna	ABBQGI010000006.1	56453	56890	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019476805.fna	ABBQGI010000022.1	4370	5230	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/United_Kingdom_GCA_019476805.fna	ABBQGI010000022.1	6069	7315	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/United_Kingdom_GCA_019476805.fna	ABBQGI010000040.1	44276	44713	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019476805.fna	ABBQGI010000043.1	9570	10430	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/United_Kingdom_GCA_019476805.fna	ABBQGI010000044.1	732	1978	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/United_Kingdom_GCA_019477265.fna	ABBQHC010000102.1	1553	1990	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019477265.fna	ABBQHC010000266.1	10147	10584	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019525025.fna	ABBTEO010000004.1	162716	163153	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019525025.fna	ABBTEO010000025.1	5857	7480	-	mcr-1.1_1	3-1626/1626	===============	0/0	99.88	100.00	resfinder	KP347127	mcr-1.1	Colistin
Genome/United_Kingdom_GCA_019525025.fna	ABBTEO010000040.1	24640	25077	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019525025.fna	ABBTEO010000041.1	23119	24742	+	mcr-1.1_1	3-1626/1626	===============	0/0	99.88	100.00	resfinder	KP347127	mcr-1.1	Colistin
Genome/United_Kingdom_GCA_019543535.fna	ABBUNL010000041.1	3370	4993	-	mcr-1.1_1	3-1626/1626	===============	0/0	99.88	100.00	resfinder	KP347127	mcr-1.1	Colistin
Genome/United_Kingdom_GCA_019543535.fna	ABBUNL010000074.1	7117	7554	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_Kingdom_GCA_019543535.fna	ABBUNL010000418.1	5012	6635	+	mcr-1.1_1	3-1626/1626	===============	0/0	99.88	100.00	resfinder	KP347127	mcr-1.1	Colistin
Genome/United_Kingdom_GCA_019543535.fna	ABBUNL010000420.1	1110	1547	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.12	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_008396455.fna	AAKIEC010000009.1	62398	62835	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_008396595.fna	AAKIEG010000001.1	161913	162350	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_008842065.fna	AALIXQ010000001.1	774257	774694	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_008888505.fna	AALMFT010000001.1	815111	815548	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_008888505.fna	AALMFT010000024.1	1806	2450	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
Genome/United_States_GCA_008888505.fna	AALMFT010000029.1	53	697	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
Genome/United_States_GCA_008888745.fna	AALMFX010000001.1	292211	292648	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_008888765.fna	AALMGB010000007.1	77748	78185	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
